"ID","ISBN","CATEGORY","TITLE","ARTIST","DATE","DESCRIPTION","PRICE","URL","THUMBAIL"
497,"9784863495869",TENMACOMICS G4M,Ｆ×Ｍ　Female×Male,clover,"2016-9-27","貴方に最高の被虐を。
痛いだけじゃない。気持ち良いだけでもない。
心まで犯される圧倒的性暴力を詰め込んだ著者G4M初作品集が登場！
【収録作品】
「無償の愛」
「回春りらくぜーしょん」
「ボディがガラ空き」
「きっずすてーしょん」
「shake it up, baby!!」
「良品中古」
「RPS」
「美少女戦士ユートピュア」
>clover","1111",http://www.akaneshinsha.co.jp/item/8430/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/09/978-4-86349-586-9.jpg
498,"9784863495906",TENMACOMICS LO,JSJCナイショの事案,オオカミうお,"2016-10-28","いちおう、最初は「イヤ」って言うの。
だって女の子だもん。
後ろめたい方が、気持ちいい。
だってオンナだもん。
オオカミうおの描く、”不本意なセックスに適応する少女”はとてもエロい。
関係性は間違いなく「被害者」なんだけど、ただ苦痛に耐えるだけの「弱者」ではなくて、その状況を激辛カレーのように楽しむ部分を持っている。
そんな、図太くて、迂闊で、貪欲で、強かな少女を集めた4th単行本、お楽しみ下さい。
【収録作品】
「マルチ・プレイ」
*JS*乱交*コスプレ
「ヒトリアソビ」
*JS*オナニー*チャH*エルフ
「フタリアソビ」
*JS*コスプレ*調教*中出し
「優等生」
*JC*スパッツ*ポニーテール*チン負け
「ユウトウセイ」
*JC*剃毛*ベビードール*お泊まりSEX
「義父」
*JS*連れ子*近親援交*ロリビッチ
「援々助ショウジョ」
*JS*メガネ*援交*スク水
「ゴースト」
*JS*メガネ*アナル*自業自得
「覗く目」
*JS*姪*盗撮*子供同士
オオカミうお","1000",http://www.akaneshinsha.co.jp/item/8859/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/10/978-4-86349-590-6.jpg
499,"9784863495913",TENMACOMICS LO,my little lady,武藤まと,"2016-10-28","小さな女の子と恋をしよう。
柔らかく、ふくよかな身体、素直で純粋な心。
少女の魅力をギュっと詰め込んだ著者1st作品集が登場。
2016年現在、やわらかロリの最前線を走るこの1冊、お見逃しなく！
【収録作品】
「もらって？みゆちゆばーじん」 ※カラー
「とりっく おあ　めぐ」 ※カラー
「修学旅行の思い出」 ※カラー+モノクロ
「オトコいじ」
「スキンシップ？しすたあ」
「皐月さんは団地妻。」
「ツンツンしてないで！」
「素直にさせないで！」 ※LO本誌未収録作品
「ふぁざーこんぷれっくす」
「夕立 ほうかご」
「皐月さんは団地妻。あふたー」※描き下ろし
武藤まと","1065",http://www.akaneshinsha.co.jp/item/8862/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/10/978-4-86349-591-3.jpg
500,"9784863495920",TENMACOMICS LO,おしゃまな幼性,ポンスケ,"2016-10-28","「天然(ガチ)の二次(ロリ)がここに。」
性格も身体も「天然」な、マジロリ感アツいロリ漫画を描き続ける
唯一無二の雑誌LOの中でも唯一無二な作家ポンスケ先生の最新単行本がついに登場！
すごくカワイイ～なロリから、リアルでドキッとするロリまで、たっくさん詰め込みました！
収録作品：「ナイショのマッサージ」「小さな記憶」「スク水日焼けのかくれんぼ」「エッチな勉強お泊まり会」「こいぬのワルツ」「ほくち－火口－」「あま～い汁ｖ」「謎の転校生」「魅惑の微笑」「線香花火」
ポンスケ","1000",http://www.akaneshinsha.co.jp/item/8865/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/10/978-4-86349-592-0.jpg
501,"9784863495883",TENMA COMICS,色欲アジテーション,右脳,"2016-10-28","「悦ぶ肉体（カラダ）に
ご褒美セックス♥」 
むっちりボディに
柔らかおっぱい♥
蕩けるエロ顔に
思わず漏れる嬌声♥
いやらしい女の子たちの
あられもない艶姿を
余すことなく描きます♥♥
収録作：
CHOOSE　前編
CHOOSE　中編
CHOOSE　後編
モノクロいんもらる
仮面彼女
エロ本と僕とニートお姉ちゃん
けもののなくまち
ギャルママ団地パラダイス
右脳","1000",http://www.akaneshinsha.co.jp/item/8851/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/10/978-4-86349-588-3.jpg
502,"9784863495890",TENMA COMICS,生イキ孕まセックス,一弘,"2016-10-28","「肉欲全開！！
手コキあれども
手ヌキなしっ！」
エロい肉体（カラダ）にエロい表情（カオ）。
男と女、出会えば始まる淫靡な狂宴。
調教、躾、刷り込み…あらゆる手段で
牝の欲望を目覚めさせるのが男の本懐！
イかせてイかせてイかせまくれっ!!
収録作：
可愛たがり♥ヤリたがり♥
変態な俺とド変態彼女
援交 -見えない調教-
裏切りの牝豚調教 -憧れの義姉- 第一話
裏切りの牝豚調教 -憧れの義姉- 第ニ話
裏切りの牝豚調教 -憧れの義姉- 最終話
理想の変態童貞彼氏
恋人スタディ
一弘","1000",http://www.akaneshinsha.co.jp/item/8854/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/10/978-4-86349-589-0.jpg
503,"9784863495975",TENMACOMICS LO,ろりっぽいの,冬野みかん,"2016-11-28","「ロリっぽい」は「色っぽい」！
 無防備から計算どおりまでロリっ娘のかわいい＝エロい真理が丸わかりになってしまう、冬野みかん最新単行本！美少女(小さい系)との胸ときめくエッチの数々。こんだけラブリーなエロ漫画はそーそーないよ!
 タイトルが「ろりっぽいの」とは言っても、ロリの本気度とカワイイのパワーは他社製品とは大きく違います。産地はあのロリ漫画専門誌「COMIC LO」。そのロリ大自然で育まれた「キラキラしてるロリっ娘達」とのイチャイチャを基準値大幅無視で含有させましたので危ないくらいにキます。身体がツルッとして、小さくて、やわらかくて、そんでもってエッチな、ロリっ娘達と健やかな生活をぜひお試しください。
【収録作】
「ふぃってぃんぐるーむ」
内容：（ジュニア下着売り場で…）
「がまんできないっ」
内容：（ちびっこのおしっこが…）
「ぷりてんどがーる」
内容：（ロリらしい勘違いが…）
「お勉強はえっちの後で」
内容：（すけべロリっ娘が…）
「女子小学生がいる日々」
内容：（日常系ロリとのひと夏…）
「まゆちゃんの頼みごと」
内容：（ひたすらかわいい女の子と…）
「お兄ちゃんえっちしよっ！」
内容：（デマシタ双子ロリ…）
「めいちゃんといっしょ」
内容：（前作単行本表紙の女の子は…）
「狐の化かし方」
内容：（ケモい狐少女と…）
冬野みかん","1000",http://www.akaneshinsha.co.jp/item/9010/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/11/locm205_cv270.jpg
504,"9784863495982",TENMACOMICS LO,パコパコぷりんせす,前島龍,"2016-11-28","ビッチじゃないの。
無邪気なだけだよ。
やっぱりロリ漫画というのはファンタジーなわけですから、優しくて、心地よくて、楽しくて、平和な世界であってほしいと思うのです。
ロリコンの葛藤とかは程々に、ひたすら少女達の好奇心と快楽欲求に任せてアクセルを踏みきったこの一冊。
抜くことだけ考えて読んで下さい!!
【収録作品】
「パコパコりなりん」
*JS*エロ配信*乱交*二穴
「パコパコりなりん2」
*JS*ぶっかけ*道具責め*公園H
「パコパコりなりん3」
*JS*露出調教*放尿*乱交
「パコパコりなりん4」
*JS*スク水*パジャマ*乱交
「だっこして！」
*JS*父娘*コートの下全裸*屋外H
「えんぼ！おしり編!?」
*JS*カラー*援交*アナル
「Do or Die」
*JS*競泳水着*日焼け跡*ぶっかけ
「受精の仕方」
*JS*メガネ*妹*無知
「エッチなかま」
*JS*ツインテール*無知*公園H
「思春期ヴァージナル2」
*JC*ジャージ*おっぱい*ラブラブ
前島龍","1000",http://www.akaneshinsha.co.jp/item/9013/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/11/978-4-86349-598-2.jpg
505,"9784863495951",TENMA COMICS,おねショタン,まぐろ帝國,"2016-11-28","母娘息子の三人が繰り広げる過激な愛憎劇。
その他、いろんなタイプの美女を取りそろえた
バラエティーにとんだ珠玉の一冊
【収録作品】
「My dear brother」
「お姉ちゃんのこうげき！！」
「お母さんのはんげき！！」
「たっ君の花嫁」
「EXTREME COMMUTER TRAIN in JAPAN」
「ドリーム・トライアスロン」
「放課後奴隷倶楽部Ｐｌｕｓ１　高橋ひろみ　Take３」
「フィギュアビルドファイター清詩郎」　
まぐろ帝國","1000",http://www.akaneshinsha.co.jp/item/9003/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/11/978-4-86349-595-1.jpg
506,"9784863495944",TENMA COMICS,ちゃいなっくす,孫陽州,"2016-11-28","四千年エロス♥
艶やか軽やか♥チャイナドレスに身を包み
オンナたちが繰り広げる恋物語♥
年上メガネチャイナからイマドキギャルチャイナまで、
エロい女にはチャイナが似合う♥
収録作：
「チャイナコントラスト」
「放課後びっち」
「瀬口佑香の退屈」
「彼女がチャイナに着替えたら」
「秘密にしてよっ！」
「おねだりお姉ちゃん」
「生意気姉の躾け方」
「初デートは慎重に！」
孫陽州","1000",http://www.akaneshinsha.co.jp/item/9000/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/11/978-4-86349-594-4.jpg
507,"9784863495968",TENMA COMICS,いびつのそのご,緑のルーペ,"2016-11-28","「エロスと、狂気と情熱と。」
少女の好奇心と男の欲望。
少女の可愛らしさと性行為の過激さ。
歪んだ精神（ココロ）と歪んだ意思（ココロ）。
対照的だからこそ、より深く結びつく…
収録作：
「いびつのそのご 第一話」
「いびつのそのご 第二話」
「いびつのそのご 最終話」
「タマミさん家のおとうと」
「ひとむかしまえのタマミさん」
「やわらかお姉ちゃん」
「このトイレは修理中です！　前編」
「このトイレは修理中です！　後編」
「六畳二間とセーラー服」
緑のルーペ","1065",http://www.akaneshinsha.co.jp/item/9006/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/11/978-4-86349-596-8.jpg
508,"9784863495999",TENMACOMICS G4M,My Sweet Mistress,シュガーミルク,"2016-11-28","「服従の悦びを教えよう。」
Girls forM誌上で人気を博した女軍人シリーズ完全収録！
強く美しい女たちによる完全女性上位作品9篇+描き下ろし多数ありの著者初Ｍ向け作品集。
M男のみならず、Sな淑女にも読んでいただきたい一冊に仕上がりました。
【収録作品】
「trochos」
「CANDY」
「DROPOUT」
「おままごと」
「犬の生活」
「ママごっこ」
「お姉さんと遊ぼう♥」
「えんじぇるびーすと」
「eclosion」
シュガーミルク","1065",http://www.akaneshinsha.co.jp/item/9014/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/11/978-4-86349-599-9.jpg
509,"9784863496033",TENMACOMICS JC,モチモチＪＣパラダイス,無有利安,"2016-12-26","カワイイあの子と、気持ちイイもちもち！
もちかわ！
モチモチカワイイ！
無有利安のオンナノコは
可愛ゆさで（あとえっち）できてる！
ＡＬＬラブリーヒロインが
フガフガ・ヨシヨシ・ドキドキ・オネダリ
・モジモジ・モチモチ　します！
【収録作品一覧】
『ビッチなあのコ』
『緑川さんは尽くすタイプ』
『助けて！ＪＣ看護婦さん』
『たっくんはオオカミさん！』
『ミキと私』
『尾道さんは困った子』
『お兄ちゃんのクセに！』
『お兄ちゃんのクセに！2』
『すずちゃんのメガネ』
『ワコちゃんわんわん』
『お兄ちゃんのエッチ！』
『のんくんとおばけ屋敷』
無有利安","1000",http://www.akaneshinsha.co.jp/item/9185/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/12/978-4-86349-603-3.jpg
510,"9784863496026",TENMACOMICS LO,やっちゃうの!!,yam,"2016-12-26","ロリコンをころす身体♥
手軽にヤレちゃう、ヤらせてくれちゃう！
基本明るめお股はユルめなロリコンに優しい女の子がいっぱい！
少女の「生感」大幅増の著者3rdコミックスをお見逃しなく♪
【収録作品】
「こんがり妹っくす！」
「妹の友達はサンタクロース」
「ねこっかぶり」
「バレエ・レッスン」
「海の家のアルバイト　前編/後編」
「夏休みの塾」
「拾ったメモリー」
「ゆきあそび！」
「妹が来た！」
「妹は急に止まれない！？」
yam","1000",http://www.akaneshinsha.co.jp/item/9178/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/12/978-4-86349-602-6.jpg
511,"9784863496019",TENMA COMICS,月火水木金土えっち,ザキザラキ,"2016-12-26","「毎日ろりえっち♡」
未成熟だからこそ美しい
絶妙なお年頃の少女たち♡
ページをめくれば転生できちゃう
ロリとエロスの「ヤろう系」
ザキザラキワールドへようこそ！
収録作：
「田代さんちのるみかちゃん」
「最低な僕の素晴らしき日々　前編」
「最低な僕の素晴らしき日々　後編」
「僕の天職」
「妹中毒」
「純愛物語2016」
「わくわくッ♡僕のリア充デビュー　前編」
「わくわくッ♡僕のリア充デビュー　後編」
「小悪魔アゲハさん」
「ユキジ１５歳」
ザキザラキ","1000",http://www.akaneshinsha.co.jp/item/9176/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/12/978-4-86349-601-9.jpg
512,"9784863496088",TENMA COMICS,あばたー☆とらんす！,加藤じゅん,"2017-1-28","全てがボクらの
 　　　思いのままなのだ…ｖ
ようこそ、めくるめく仮想世界へ！
体感型美少女ゲームを起動したとき、
そこには悪戯な電子の精霊が居た！
仮想／リアルのディープな快楽に、
ナオの現実は徐々に侵食されていく…。
＜PLAYLIST/仮想＞
女体化/ふたなり化/巨乳化/
おっぱいミルク噴出/ふたなり受け/セルフフェラ/
逆フェラ/ふたなり攻め/ショタ化/
ショタ同士/アナルセックス
＜PLAYLIST/現実＞
乳首感度アップ/体型変質/女装オナニー/精飲/
アナル感度アップ/チクニー/
ディルドオナニー/
女装外出
そして…。
長期連載『あばとら』単行本、ついに登場！
加藤じゅん","1065",http://www.akaneshinsha.co.jp/item/9339/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/01/978-4-86349-608-8.jpg
513,"9784863496071",TENMACOMICS 高,おねショタでぃっしゅ♡,森島コン,"2017-1-28","甘く弄られる喜び♥
100%年上ヒロイン♥恋とか性の目覚めとかひっくるめて、ぜーんぶ包みこんでくれる”おねえちゃん”達との、優しさと激しさに満ちたえっちが盛りだくさんな著者初の成年向け単行本がついに発売♪
歳の差が生みだす「母性」に溺れるもよし、無垢な身体を快感へと誘う「背徳」に浸るもよし、画面いっぱいに広がる”おねショタ”の魅力を存分にご堪能ください♥
【収録作品】
「ドウテイサンプル」
「お風呂とらぶるっ!」
「お姉ちゃんとあそぼ!」
「ナイショのご奉仕」
「アイドルだって○○したい!」
「肉♥熱BODY」
「主導権はどっち? -続・肉♥熱BODY-」
「嘘からはじまる」
「本番中はお静かに!」
「クリスマスは君と」
森島コン","1000",http://www.akaneshinsha.co.jp/item/9332/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/01/978-4-86349-607-1.jpg
514,"9784863496125",TENMACOMICS 高,こわしてあそぼ,仙道八,"2017-2-25","純粋悪意に晒されりゃ、常識なんざ薄笑い。
キメセク、異物挿入、撮影、脅迫。強姦に次ぐ強姦、陵辱に次ぐ陵辱。
まさに「ヘドが出そうな」悪意に満ちた作品群で構成された極濃初単行本。
収録作品:
「ON AIR」
「脱ギャル！」
「ホンキの恋愛」
「花さく桃」
「得手勝手」
「ずーっと一緒！」
「友達１００人出来るかな」
「友達１００人出来るかな」描き下ろし
「お散歩メイドル」
「嘘だと言ってよ、お父さん！」
仙道八","1000",http://www.akaneshinsha.co.jp/item/9379/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/02/978-4-86349-612-5.jpg
515,"9784863496118",TENMACOMICS JC,キミとふわとろ,きみおたまこ,"2017-2-25","あなたも一緒に　トロトロとけちゃおｖ
気持ちいいこと好きだからｖ大好きだからｖｖ
だから二人で、しあわせになりましょうｖ
ちょっと受け男子達をいい表情にさせたり、
ラブな想いを受けとめてエロエロしたり。
エッチ大好きアグレッシブガールズ！
【収録作品一覧】
『やきいもっｖ』
『チョコが食べたいだけ、なんだからねっ』
『ガンバルふたりv』
『ふたりの時間ｖ』
『ひとつ屋根の下で』
『やきいも作ろっｖ』
『君と遠足ｖ』
『ヒミツの中庭』
『キミとしたいコト』
『ふたりの勉強会』
きみおたまこ","1065",http://www.akaneshinsha.co.jp/item/9373/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/02/978-4-86349-611-8.jpg
516,"9784863496101",TENMACOMICS LO,Implicity,東山翔,"2017-2-25","新・少女
リアルもエロスも色褪せない、
東山翔の描く、あらゆる意味で新しい、
世界と少女たちの物語。
・収録作
「episode0 – Emmy and Lynn」
「episode1 – Youni and Ko」
「episode2 – Julka」
「episode3 – Sheena」
「episode4 – Eir」
「ex1 – Vault」
「ex2 – Market」
「ex3 – HerPeace」
東山翔","1093",http://www.akaneshinsha.co.jp/item/9376/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/02/978-4-86349-610-1.jpg
517,"9784863496200",TENMACOMICS JC,甘ったれバンビ,なるさわ景,"2017-3-28","JCレーベル第13弾！
中出し断面レジェンド・なるさわ景が
スロットル全開で挑む禁断の恋愛！
先生と結ばれたくって、
先生との赤ちゃんがほしくって、
タイプの異なる女生徒たちが
意中の男性教師に積極的に迫っていきます。
どんなに真面目で堅物な先生も、もはや回避不可能！
さあ、覚悟を決めて、女生徒に翻弄されましょう！
「ちゃんと私を妊娠させてくださいね…」
【収録作品】
「甘ったれバンビ」全７話＋描き下ろし
「うちのおしゃまな委員長」
「はじめてのパパ」
　
なるさわ景","1065",http://www.akaneshinsha.co.jp/item/9496/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/03/978-4-86349-620-0.jpg
518,"9784863496170",TENMA COMICS,白濁の苑,きひる,"2017-3-28","その媚肉、男を蕩かす。
青年たちは示し合わせて、彼女のマンションに向かう。
彼女は、男たちを快く迎え入れる。
妖艶な微笑みを浮かべた半裸姿で…。
彼女の名は「トヨネ」さん。
彼女の眼鏡にかなった者はこの部屋に招待される。
そこで大人の女性の身体を覚えた男たちは、
この後、どんな女性と経験しようが、
必ずここへ戻ってきてしまう。
この快楽の苑(その)へ…。
複数エッチのトリックスター「きひる」が、
男性複数モノで挑む新境地！
【収録作品】
「白濁の苑」
「白濁の苑２」
「白濁の苑『外出篇』
「Bathあいらんど」
「BATHアイランド」
「あなたで清めて」
「キイちゃんづくし。」
きひる","1000",http://www.akaneshinsha.co.jp/item/9489/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/03/978-4-86349-617-0.jpg
519,"9784863496163",TENMACOMICS 好色少年,境界性少年,奇械田零士朗,"2017-3-28","『ボクも あの子みたいに…』
－－大丈夫、気持ちいい事しかないよ－－
オトコでも乳首だけで気持ち良くなりますｖ
シャツの上から引っかいて
　　　指でコリコリ乳首開発
涎まみれにして舐めまわし
　　お互いに乳首を弄り倒したり。
相互チクニーして、一緒にイッちゃおうｖ
描き下ろし乳首も満載だよｖ
【収録作品】
「初恋デストラクション」
「背信コンストラクション」
「ぼくの大すきなおにいちゃん」
「バリｖスキ」
「Nipple Boy Dis:continuity」
「境界線inトレランス」
「境界線inトレランス 2nd Phase」
「交歓コンバージョン」
「背信コンストラクション ZAPS!」(描き下ろし)
奇械田零士朗","1296",http://www.akaneshinsha.co.jp/item/9486/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/03/978-4-86349-616-3.jpg
520,"9784863496187",TENMACOMICS 高,あつあつもちもち,東野みかん,"2017-3-28","お熱いうちにしがみつけ！
栄養たっぷり蓄えたBIGサイズJKとのセックスを大満足ボリュームでお届けする最新単行本！
大きくてムチムチな彼女に情欲の全てをぶつけたいんだ！甘えたいんだ僕たちは！
収録作品:
「おっきな彼女に甘えたい」
「お弁当と小春ちゃん」
「シャーベット・キス」
「彼氏にナイショでｖ」
「Love sickなお姉ちゃん」
「暗闇ノ花ビラ」
「お姉ちゃんの中でおしっこして！」
「サイレントバス」
東野みかん","1000",http://www.akaneshinsha.co.jp/item/9491/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/03/978-4-86349-618-7.jpg
521,"9784863496194",TENMACOMICS 高,声を聞かせて,きいろいたまご,"2017-3-28","ウブなラブが、いいんです。
「初めて同士」のおっかなびっくりのセックスが、赤面するほど生々しく、エロい。
学生カップルの初々しく堪らない恋愛事情と、いたいけなセックスを余すところなく収録！
収録作品:
「ずっと前から」
「とらカブり??」
「悪魔のささやき 前編」
「悪魔のささやき 後編」
「声を聞かせて」
「こんぷれっくす」
「たねも仕掛けもありません！」
「社」
きいろいたまご","1000",http://www.akaneshinsha.co.jp/item/9494/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/03/978-4-86349-619-4.jpg
522,"9784863496231",TENMACOMICS LO,下校時刻にヤりました。,チグチミリ,"2017-4-28","LO編集長の太鼓判。
実用度ガン上がりの2nd単行本ついに発売！
COMIC LO掲載作を完全収録。
収録作品：「従妹なぅ」「エロマンガチェックが止まらない」「エロマンガチェックが止まらない 後編」「GOGOガジェットコスプレ」「チェンジ・ザ・ワイルド」「君の声が好きだ」「TOUGH BOYISH」「女の子なら誰でも」「混浴コミュニケーション」
チグチミリ","1000",http://www.akaneshinsha.co.jp/item/9587/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/04/978-4-86349-623-1.jpg
523,"9784863496248",TENMACOMICS JC,ひみつ,内藤らぶか,"2017-4-28","女の子が考える、いろんなこと。
ほんとにしたいこと、伝えたいこと。
想い、悩み、恥じらう。
Juicy発、内藤らぶか二冊目の単行本登場！
初期作品も大幅加筆修正で収録、
ファン必見の一冊です！
【収録作品一覧】
『LOVE☆TWINS』
『起きてよおにいちゃん！』
『おとなりさん』
『プールでかのじょと！』
『高嶺の花』
『甘えていいよ』
『だめだってば！』
『ギャップもえ！』
『ひみつ』
『すきっていって！』
内藤らぶか","1000",http://www.akaneshinsha.co.jp/item/9590/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/04/978-4-86349-624-8.jpg
524,"9784863496255",TENMACOMICS EX,人妻人形・アイⅢ,三条友美,"2017-4-28","「人妻人形・アイⅢ」第３部完結編
ＯＰＵＳ：１　あなたは私、私はあなた
ＯＰＵＳ：２　竜子の残像
ＯＰＵＳ：３　パンドラの戦士たち
ＯＰＵＳ：４　消えゆく烙印
ＯＰＵＳ：５　血と性液のラビリンス
ＯＰＵＳ：６　逆転の構図
ＯＰＵＳ：７　淫売処方箋
ＯＰＵＳ：８　人形裁判
ＯＰＵＳ：９　滅亡のプログラム
ＯＰＵＳ：１０　死風来たりて
ＯＰＵＳ：１１　愛よ、来い
ＯＰＵＳ：１２　復活の日
特別描き下ろし
「詩音の帰還」","1550",http://www.akaneshinsha.co.jp/item/9592/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/04/978-4-86349-625-5.jpg
525,"9784863496293",TENMACOMICS JC,早く射精さないとイッちゃうよ？,ベンジャミン,"2017-5-27","一緒に、二人で、どこまでも。
想い、悩み、恥じらう。
若い二人の青い衝動は、世界を白く染め
果て無く溶けて交じり合う。
純愛で偏愛、好き故とまらないリビドー。
JCレーベル第15弾、
作者渾身の単行本登場です。
【描き下ろし！】
恋人と一緒、女子校に潜入してすることは…
表題作『早く射精さないとイッちゃうよ？』
完全描き下ろしで収録！
【収録作品一覧】
『それが君の本性』
『それが君の本性 二話』
『それが君の本性 三話』
『ずっと見てた（前編）』
『ずっと見てた（後編）』
『念には念を…』
『弟のクセに！』
『強引な君』
『早く射精さないとイッちゃうよ？』
ベンジャミン","1065",http://www.akaneshinsha.co.jp/item/9751/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/05/978-4-86349-629-3.jpg
526,"9784863496279",TENMACOMICS 好色少年,声が変わる前に。君を、,しまじ,"2017-5-27","いい音色（オト）で、啼（ナ）け。
この時は今しか刻めないのだから。
極上の少年セックス！
まさぐる大人の大きな手に、火照る柔肌。
未知の快楽に戦慄く声は、嫌悪かそれとも…。
描き下ろしに「性長記録」アフターストーリーを据えた
充実の好色少年レーベル第二弾登場！
【収録作品】
「はじめてスカウト」
「リソウノコイビト」
「絶対に許さないよ」
「イミテーション・ドメスティック」
「8月12日晴 今日はセックスをしました。」
「今日は温泉セックスをしました」
「ナカまで探して」
「お兄ちゃん＊アスタリスク」
「犬になった顛末」
「性長記録-前編-」
「性長記録-後編- 」
「性長記録-後日談-」(描き下ろし)
しまじ","1296",http://www.akaneshinsha.co.jp/item/9746/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/05/978-4-86349-627-9.jpg
527,"9784863496316",TENMACOMICS 高,初恋えっち,うさ城まに,"2017-5-27","いちいちカワイイロリ顔ＪＫと
濃密はめはめしませんか？♥
カワイイ＆えっちな彼女といちゃいちゃハメハメしたいならこの一冊！
ＪＫオンリー誌コミック高が自信を持って贈る珠玉の初単行本！
収録作品:
「さぷらいず♥ふゅーちゃー！」
「アツアツday！」
「ポンポンあればサティスファクション♥」
「彼女コロン」
「ニセ彼女」
「Love aromachorogy♥」
「アイ-クル-シイ 前編」
「アイ-クル-シイ 中編」
「アイ-クル-シイ 後編」
うさ城まに","1000",http://www.akaneshinsha.co.jp/item/9758/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/05/978-4-86349-631-6.jpg
528,"9784863496309",TENMACOMICS 高,愛が無くてもエッチは出来る！,sugarBt,"2017-5-27","堕とされて、愛を知る。
ずっと俺のターン!と言わんばかりの怒涛のラッシュ!!
『雄』の情欲をJKに浴びせて堕とす、コミック高
期待の新鋭、初単行本がついに登場♥
逆転無し!息もつかせぬハイテンションSEXにハマれ!シコれ!!解き放て!!!
【収録作品】
「ストッキングは破けない」
「どっちが好きなのっ!?」
「はじめての授業」
「快感特急アナル行き」
「あの子を抑え込み!」
「ねえちゃんと風呂はいったことある?」
「教えて!コーチ 」
「ネットカフェではお静かに」
「僕の愛しい優等生」
「一般淑女のマナー」
sugarBt","1000",http://www.akaneshinsha.co.jp/item/9756/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/05/978-4-86349-630-9.jpg
529,"9784863496286",TENMACOMICS LO,なまいきハニートラップ,上田裕,"2017-5-27","かわいくて、よい子（ここ重要）。
だから、ロリコンに効く。

ごはんの時にちゃんと「いただきます」と「ごちそうさま」を言えそうなよい子。
上田裕世界の少女はみな、超かわいくてしつけの行き届いたよい子揃いです。
よい子がロリコンとSEXして気持ちよくなる。ロリ漫画はこうでなくっちゃ。
【収録作品】
「高校生になったら」
*JS*兄妹*チアリーダー
「パンケーキとアイス」
*JS*援交*辛ビッチ
「甘いもの好き」
*JS*援交*甘ビッチ
「迷子のお知らせです」
*JS*レイプ*多目的トイレ
「幸せになる方法」（前・後編）
*JS*オナニー*スマタ
「おなかいっぱい」
*JS*ロリ風俗*アナル
「隣の紗矢ちゃん」
*JC*制服*レイプから始まる恋
「あかね横丁」
*JS*ハッピ&ネクタイ*男複数
「恥ずかしがって」
*JS*兄妹*淫語
「はじめて」
*JS*初体験*インタビュー
上田裕","1000",http://www.akaneshinsha.co.jp/item/9749/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/05/978-4-86349-628-6.jpg
530,"9784863496323",TENMACOMICS 高,淫行リキッド,えすお,"2017-5-27","貴方の隠したその白濁、抜き射ち検査開始♥
精液、愛液、汗、唾液。デビューから鍛え、磨き、積み重ねたありとあらゆる汁描写を携えて、淫汁作家の初単行本、今ここに結実！！
収録作品：
「風紀委員のたかねさん」
「圓ちゃん　ＯＮ　ＡＩＲ！」
「僕のビッチ先輩」
「いとこと。」
「ゆうだち」
「すえぜん♡れっすん！」
「ＳＥＸ　おーばーたいむ」
「おばさん少女」
「母娘相続～おばさん少女２～」
えすお","1000",http://www.akaneshinsha.co.jp/item/9760/,http://www.akaneshinsha.co.jp/wp-content/uploads/2017/05/978-4-86349-632-3.jpg
